Accession,Description,MW_kDa,NormPSM_1,NormPSM_2,NormPSM_3,Mean,SD,SEM,Functional_Category
A0A8J5M1V6,Large ribosomal subunit protein uL15/eL18 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_005808 PE=3 SV=1,28.8,29.896721787061214,31.219615639496354,33.70421245421245,31.60684996025667,1.9330569338464856,1.1160509411151411,Protein Synthesis
A0A8J5M0G1,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_012490 PE=4 SV=1,23.1,6.406440382941688,5.853677932405567,5.777864992150707,6.0126611024993215,0.3431231437207395,0.1981022393923596,Other
A0A8J5LZN8,Adenosylhomocysteinase OS=Zingiber officinale OX=94328 GN=ZIOFF_010598 PE=3 SV=1,67.1,24.55802146794314,29.26838966202783,26.00039246467818,26.60893453154971,2.413428001065161,1.3933933060847512,Other
A0A8J5LZG6,5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase OS=Zingiber officinale OX=94328 GN=ZIOFF_002989 PE=3 SV=1,112.5,0.0,15.609807819748177,18.296572475143904,11.302126764964028,9.879687653810626,5.704040326436988,Other
A0A8J5LYU9,NADP-dependent glyceraldehyde-3-phosphate dehydrogenase OS=Zingiber officinale OX=94328 GN=ZIOFF_002064 PE=3 SV=1,57.9,6.406440382941688,6.829290921139828,5.777864992150707,6.3378654320774075,0.5290567209214793,0.30545104024059677,Other
A0A8J5LXG5,Polyadenylate-binding protein OS=Zingiber officinale OX=94328 GN=ZIOFF_008757 PE=3 SV=1,73.5,11.745140702059762,8.78051689860835,5.777864992150707,8.767840864272939,2.9836580502635535,1.7226157784894567,Other
A0A8J5LX66,Phospholipase D alpha 1 OS=Zingiber officinale OX=94328 GN=ZIOFF_016258 PE=3 SV=1,92.3,0.0,18.53664678595096,16.370617477760334,11.635754754570433,10.134890836726683,5.851381952791622,Lipid Metabolism
A0A8J5LWQ1,Large ribosomal subunit protein eL14 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_003271 PE=3 SV=1,15.5,33.09994197853206,33.17084161696488,44.29696493982208,36.85591617843968,6.444234763851755,3.720580675630955,Protein Synthesis
A0A8J5LVP0,Xyloglucan endotransglucosylase/hydrolase OS=Zingiber officinale OX=94328 GN=ZIOFF_016832 PE=3 SV=1,31.2,0.0,3.902451954937044,0.0,1.3008173183123481,2.2530816866824837,1.3008173183123481,Other
A0A8J5LU23,Clathrin heavy chain OS=Zingiber officinale OX=94328 GN=ZIOFF_013253 PE=3 SV=1,186.4,0.0,5.853677932405567,0.0,1.9512259774685223,3.379622530023726,1.9512259774685226,Other
A0A8J5LU07,"Alpha-1,4 glucan phosphorylase OS=Zingiber officinale OX=94328 GN=ZIOFF_013192 PE=3 SV=1",114.3,73.67406440382942,53.65871438038436,59.70460491889063,62.34579456770147,10.265742603971457,5.926929255834331,Other
A0A8J5LTQ0,Vacuolar proton pump subunit B OS=Zingiber officinale OX=94328 GN=ZIOFF_008427 PE=3 SV=1,148.2,5.3387003191180735,4.878064943671306,4.814887493458922,5.010550918749434,0.2859359531006163,0.16508519949363304,Other
A0A8J5LTL4,Peroxidase 1 OS=Zingiber officinale OX=94328 GN=ZIOFF_008275 PE=3 SV=1,34.8,3.203220191470844,2.9268389662027836,2.8889324960753533,3.0063305512496608,0.17156157186036974,0.0990511196961798,Antioxidant
A0A8J5LTJ1,Nucleoside diphosphate kinase OS=Zingiber officinale OX=94328 GN=ZIOFF_008155 PE=3 SV=1,16.8,0.0,2.9268389662027836,0.0,0.9756129887342612,1.689811265011863,0.9756129887342613,Other
A0A8J5LTD2,Ribosomal protein L3 OS=Zingiber officinale OX=94328 GN=ZIOFF_019807 PE=3 SV=1,49.3,68.33536408471134,66.34168323392976,75.11224489795917,69.92976407220009,4.597528843380289,2.6543845153326786,Protein Synthesis
A0A8J5LRY7,40S ribosomal protein S4 OS=Zingiber officinale OX=94328 GN=ZIOFF_001315 PE=3 SV=1,29.8,61.928923701769655,62.43923127899271,66.44544740973312,63.604534130165156,2.473498464192367,1.428075004141589,Protein Synthesis
A0A8J5LRJ5,40S ribosomal protein S7 OS=Zingiber officinale OX=94328 GN=ZIOFF_009550 PE=3 SV=1,22.1,40.574122425297354,39.024519549370446,29.852302459445315,36.48364814470437,5.79494404341605,3.345712503405075,Protein Synthesis
A0A8J5LQZ6,Proteasome subunit beta OS=Zingiber officinale OX=94328 GN=ZIOFF_012841 PE=3 SV=1,22.5,11.745140702059762,10.731742876076872,13.481684981684982,11.986189519940538,1.3907277934593745,0.8029370659232642,Other
A0A8J5LNN6,"Alpha-1,4 glucan phosphorylase OS=Zingiber officinale OX=94328 GN=ZIOFF_009243 PE=3 SV=1",114.6,72.6063243400058,51.707488402915835,57.77864992150706,60.69748755480956,10.750816049423316,6.206986540142701,Other
A0A8J5LMS6,linoleate 13S-lipoxygenase OS=Zingiber officinale OX=94328 GN=ZIOFF_005715 PE=3 SV=1,99.9,29.896721787061214,30.24400265076209,25.037414965986393,28.39271313460323,2.9109569474342702,1.6806417772005873,Other
A0A8J5LMN2,Serine protease EDA2 OS=Zingiber officinale OX=94328 GN=ZIOFF_022290 PE=3 SV=1,38.9,0.0,1.951225977468522,1.925954997383569,1.2923936582840303,1.1193170603489422,0.6462380061010023,Other
A0A8J5LMJ6,"Short-chain dehydrogenase TIC 32, chloroplastic OS=Zingiber officinale OX=94328 GN=ZIOFF_018656 PE=4 SV=1",34.6,20.287061212648677,17.5610337972167,13.481684981684982,17.109926663850118,3.425041553846036,1.977448663098663,Other
A0A8J5LMG5,26S proteasome non-ATPase regulatory subunit 2 homolog OS=Zingiber officinale OX=94328 GN=ZIOFF_018870 PE=3 SV=1,100.5,5.3387003191180735,3.902451954937044,3.851909994767138,4.364354089607418,0.8441869186712601,0.4873915447412127,Other
A0A8J5LLZ1,40S ribosomal protein SA OS=Zingiber officinale OX=94328 GN=ZIOFF_004558 PE=4 SV=1,16.4,7.4741804467653035,5.853677932405567,5.777864992150707,6.368574457107193,0.9582329329309446,0.5532360417740455,Protein Synthesis
A0A8J5LK15,Large ribosomal subunit protein uL15/eL18 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_025830 PE=3 SV=1,16.2,12.812880765883376,13.658581842279656,15.407639979068552,13.959700862410529,1.3233285086537547,0.7640240706975513,Protein Synthesis
A0A8J5LJI5,Malate dehydrogenase OS=Zingiber officinale OX=94328 GN=ZIOFF_009609 PE=3 SV=1,35.5,0.0,9.756129887342611,8.66679748822606,6.140975791856223,5.346059205252443,3.086548721256175,Other
A0A8J5LJH3,40S ribosomal protein S6 OS=Zingiber officinale OX=94328 GN=ZIOFF_024946 PE=3 SV=1,28.4,45.912822744415436,44.87819748177601,54.88971742543171,48.56024588387439,5.505839613997212,3.178797983256196,Protein Synthesis
A0A8J5LJH0,DNA/RNA-binding protein Alba-like domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_021262 PE=3 SV=1,15.5,3.203220191470844,2.9268389662027836,3.851909994767138,3.3273230508135883,0.47485812801831867,0.2741594680382581,Other
A0A8J5LIM4,60S ribosomal protein L13 OS=Zingiber officinale OX=94328 GN=ZIOFF_020293 PE=3 SV=1,23.8,28.828981723237597,21.463485752153744,19.25954997383569,23.184005816409012,5.0113519104373445,2.8933053744949464,Protein Synthesis
A0A8J5LI97,Small ribosomal subunit protein uS7c OS=Zingiber officinale OX=94328 GN=ZIOFF_017415 PE=3 SV=1,25.7,46.98056280823905,52.6831013916501,60.667582417582416,53.443748872490524,6.875141081404739,3.969364554065681,Protein Synthesis
A0A8J5LHW7,Guanosine nucleotide diphosphate dissociation inhibitor OS=Zingiber officinale OX=94328 GN=ZIOFF_026332 PE=3 SV=1,47.6,9.609660574412533,12.682968853545393,12.518707482993197,11.603778970317043,1.728909072833935,0.9981861186050587,Other
A0A8J5LHL8,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_022768 PE=3 SV=1,37.0,52.319263127357125,63.41484426772698,52.00078492935636,55.91163077481349,6.499924355777516,3.7527330765203537,Other
A0A8J5LHG8,Cysteine protease OS=Zingiber officinale OX=94328 GN=ZIOFF_030161 PE=3 SV=1,41.7,25.625761531766752,33.17084161696488,26.00039246467818,28.26566520446994,4.252135206251805,2.4549714059601646,Other
A0A8J5LHB9,Serine protease EDA2 OS=Zingiber officinale OX=94328 GN=ZIOFF_022291 PE=3 SV=1,31.9,3.203220191470844,2.9268389662027836,4.814887493458922,3.6483155503775166,1.0196882951219521,0.5887173116781697,Other
A0A8J5LGJ4,"Short-chain dehydrogenase TIC 32, chloroplastic OS=Zingiber officinale OX=94328 GN=ZIOFF_021565 PE=4 SV=1",74.5,9.609660574412533,8.78051689860835,5.777864992150707,8.056014155057197,2.016021457008872,1.1639505308961338,Other
A0A8J5LFR4,DNA/RNA-binding protein Alba-like domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_015839 PE=3 SV=1,38.9,8.541920510588918,6.829290921139828,6.740842490842491,7.370684640857078,1.0152836441681647,0.5861742852643141,Other
A0A8J5LFA9,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_028734 PE=4 SV=1,21.0,8.541920510588918,6.829290921139828,7.703819989534276,7.691677140421007,0.856379363513963,0.49443085605322695,Other
A0A8J5LF05,Ribosomal protein L10e/L16 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_026711 PE=3 SV=1,25.3,30.964461850884827,23.41471172962227,23.111459968602826,25.830211183036642,4.44897604487426,2.568617517126351,Protein Synthesis
A0A8J5LED1,40S ribosomal protein S18 OS=Zingiber officinale OX=94328 GN=ZIOFF_029331 PE=3 SV=1,21.4,35.235422106179286,37.07329357190192,37.556122448979586,36.62161270902026,1.2245097883187772,0.7069710559111777,Protein Synthesis
A0A8J5LDX9,HSF-type DNA-binding domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_025005 PE=3 SV=1,122.8,18.15158108500145,16.58542080848244,18.296572475143904,17.677858122875932,0.948851985408319,0.5478199491966039,Other
A0A8J5LDQ6,Coatomer subunit beta' OS=Zingiber officinale OX=94328 GN=ZIOFF_024803 PE=3 SV=1,93.1,20.287061212648677,14.634194831013914,16.370617477760334,17.097291173807644,2.895645968959157,1.671801979656424,Other
A0A8J5LDP7,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_024769 PE=4 SV=1,21.1,7.4741804467653035,7.804903909874088,7.703819989534276,7.660968115391223,0.16947481996109637,0.09784633292540236,Other
A0A8J5LDC9,fructokinase OS=Zingiber officinale OX=94328 GN=ZIOFF_014019 PE=3 SV=1,38.3,0.0,3.902451954937044,0.0,1.3008173183123481,2.2530816866824837,1.3008173183123481,Other
A0A8J5LD53,RRM domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_023918 PE=3 SV=1,67.2,12.812880765883376,12.682968853545393,15.407639979068552,13.634496532832438,1.5369604864600077,0.8873645505915037,Other
A0A8J5LCL3,Eukaryotic translation initiation factor 3 subunit D OS=Zingiber officinale OX=94328 GN=ZIOFF_033494 PE=3 SV=1,66.6,5.3387003191180735,6.829290921139828,3.851909994767138,5.3399670783416795,1.4886908674036972,0.8594960730356621,Protein Synthesis
A0A8J5LBV4,Glucose-methanol-choline oxidoreductase N-terminal domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_033063 PE=3 SV=1,60.3,18.15158108500145,17.5610337972167,0.0,11.904204960739383,10.313571560582037,5.9545433168085085,Antioxidant
A0A8J5LBU8,Guanine nucleotide-binding protein subunit beta-like protein A OS=Zingiber officinale OX=94328 GN=ZIOFF_032850 PE=3 SV=1,39.4,39.50638236147375,40.97574552683897,41.40803244374673,40.630053444019815,0.9968427764422492,0.5755274453186665,Other
A0A8J5LBF0,Large ribosomal subunit protein uL10-like insertion domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_030436 PE=3 SV=1,34.1,25.625761531766752,24.390324718356528,24.07443746729461,24.6968412391393,0.8198267325399746,0.4733271847208057,Protein Synthesis
A0A8J5LB65,"6-phosphogluconate dehydrogenase, decarboxylating OS=Zingiber officinale OX=94328 GN=ZIOFF_018717 PE=3 SV=1",64.2,3.203220191470844,3.902451954937044,3.851909994767138,3.652527380391676,0.38993119257942016,0.22512687900116005,Other
A0A8J5LB47,"Short-chain dehydrogenase TIC 32, chloroplastic OS=Zingiber officinale OX=94328 GN=ZIOFF_018655 PE=3 SV=1",40.1,10.677400638236147,10.731742876076872,9.629774986917845,10.346306167076955,0.6211287860086181,0.35860887180350115,Other
A0A8J5LB35,60S ribosomal protein L13 OS=Zingiber officinale OX=94328 GN=ZIOFF_026309 PE=3 SV=1,23.8,28.828981723237597,24.390324718356528,19.25954997383569,24.15961880514327,4.788885560901303,2.7648643677046794,Protein Synthesis
A0A8J5LAV0,Ribosomal protein L35A OS=Zingiber officinale OX=94328 GN=ZIOFF_031514 PE=3 SV=1,28.7,27.761241659413983,35.1220675944334,37.556122448979586,33.479810567608986,5.099772399535683,2.9443549676777505,Protein Synthesis
A0A8J5LAS6,Ribosomal protein L10e/L16 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_029674 PE=3 SV=1,25.2,30.964461850884827,23.41471172962227,23.111459968602826,25.830211183036642,4.44897604487426,2.568617517126351,Protein Synthesis
A0A8J5LAM0,RRM domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_032280 PE=3 SV=1,45.0,0.0,1.951225977468522,0.0,0.6504086591561741,1.1265408433412418,0.6504086591561741,Other
A0A8J5LA22,Isocitrate dehydrogenase [NADP] OS=Zingiber officinale OX=94328 GN=ZIOFF_031515 PE=3 SV=1,56.9,0.0,1.951225977468522,3.851909994767138,1.9343786574118866,1.9260102611594678,1.1119825427424002,Other
A0A8J5L9X1,RRM domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_029053 PE=4 SV=1,11.0,4.270960255294459,3.902451954937044,3.851909994767138,4.008440734999547,0.2287487624804932,0.13206815959490653,Other
A0A8J5L9W1,Small ribosomal subunit protein eS1 OS=Zingiber officinale OX=94328 GN=ZIOFF_029038 PE=3 SV=1,30.8,42.70960255294459,42.92697150430749,38.51909994767138,41.38522466830782,2.4845151440344724,1.4344354872140046,Protein Synthesis
A0A8J5L9Q7,Small ribosomal subunit protein uS5 OS=Zingiber officinale OX=94328 GN=ZIOFF_028929 PE=3 SV=1,29.9,0.0,55.60994035785288,61.63055991627421,39.08016675804236,33.978030259921056,19.61722491709867,Protein Synthesis
A0A8J5L990,Small ribosomal subunit protein eS21 OS=Zingiber officinale OX=94328 GN=ZIOFF_018999 PE=3 SV=1,9.2,3.203220191470844,4.878064943671306,4.814887493458922,4.298724209533691,0.949260047483152,0.5480555439453547,Protein Synthesis
A0A8J5L947,Large ribosomal subunit protein uL6 alpha-beta domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_033734 PE=3 SV=1,21.3,18.15158108500145,16.58542080848244,0.0,11.579000631161298,10.058238226213465,5.807126547477728,Protein Synthesis
A0A8J5L911,Elongation factor 1-alpha OS=Zingiber officinale OX=94328 GN=ZIOFF_022091 PE=3 SV=1,49.3,0.0,19.512259774685223,18.296572475143904,12.602944083276375,10.931382509875398,6.311236634691328,Protein Synthesis
A0A8J5L901,phosphoenolpyruvate carboxylase OS=Zingiber officinale OX=94328 GN=ZIOFF_037062 PE=3 SV=1,110.4,7.4741804467653035,4.878064943671306,7.703819989534276,6.685355126656962,1.569365137257111,0.906073384452207,Other
A0A8J5L8D7,60S ribosomal protein L23 OS=Zingiber officinale OX=94328 GN=ZIOFF_021215 PE=3 SV=1,18.3,22.42254134029591,21.463485752153744,21.185504971219256,21.69051068788964,0.649014626714224,0.37470876944146175,Protein Synthesis
A0A8J5L8B8,TCTP domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_034353 PE=3 SV=1,18.9,3.203220191470844,2.9268389662027836,1.925954997383569,2.6853380516857324,0.6720071523362904,0.38798351029871114,Other
A0A8J5L7C2,glutaredoxin-dependent peroxiredoxin OS=Zingiber officinale OX=94328 GN=ZIOFF_026269 PE=3 SV=1,53.7,18.15158108500145,19.512259774685223,17.33359497645212,18.332478612046263,1.1005398730774,0.6353969919751535,Other
A0A8J5L5S6,40S ribosomal protein S7 OS=Zingiber officinale OX=94328 GN=ZIOFF_031879 PE=3 SV=1,27.5,11.745140702059762,16.58542080848244,9.629774986917845,12.65344549915335,3.565671802350809,2.058641574929098,Protein Synthesis
A0A8J5L4N4,Bulb-type lectin domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_030126 PE=4 SV=1,15.5,18.15158108500145,17.5610337972167,15.407639979068552,17.040084953762232,1.4442451216221828,0.833835309744371,Other
A0A8J5L3P8,60S ribosomal protein L32-1 OS=Zingiber officinale OX=94328 GN=ZIOFF_028653 PE=3 SV=1,19.8,27.761241659413983,21.463485752153744,26.963369963369964,25.39603245831256,3.4289710567351652,1.9797173626494833,Protein Synthesis
A0A8J5L379,Peroxidase 1 OS=Zingiber officinale OX=94328 GN=ZIOFF_027988 PE=3 SV=1,34.5,2.1354801276472295,2.9268389662027836,4.814887493458922,3.292402195769645,1.3766020899664522,0.7947815872091326,Antioxidant
A0A8J5L2P8,"Short-chain dehydrogenase TIC 32, chloroplastic OS=Zingiber officinale OX=94328 GN=ZIOFF_036671 PE=3 SV=1",35.5,6.406440382941688,6.829290921139828,2.8889324960753533,5.374887933385622,2.1632571441308093,1.248957094490304,Other
A0A8J5L2I1,Glucose-methanol-choline oxidoreductase N-terminal domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_036625 PE=3 SV=1,60.4,0.0,16.58542080848244,0.0,5.5284736028274795,9.575597168400558,5.52847360282748,Antioxidant
A0A8J5L264,60S ribosomal protein L10a OS=Zingiber officinale OX=94328 GN=ZIOFF_034019 PE=3 SV=1,29.0,16.01610095735422,19.512259774685223,25.037414965986393,20.188591899341947,4.5485267359572354,2.6260931354211197,Protein Synthesis
A0A8J5L255,Oryzain alpha chain OS=Zingiber officinale OX=94328 GN=ZIOFF_034710 PE=3 SV=1,51.4,16.01610095735422,16.58542080848244,17.33359497645212,16.645038914096258,0.6607672521224247,0.3814941508845712,Other
A0A8J5L1Z2,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Zingiber officinale OX=94328 GN=ZIOFF_046148 PE=3 SV=1",68.8,0.0,3.902451954937044,0.0,1.3008173183123481,2.2530816866824837,1.3008173183123481,Other
A0A8J5L1V2,Translation elongation factor IF5A C-terminal domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_033529 PE=3 SV=1,45.3,13.880620829706992,7.804903909874088,7.703819989534276,9.796448243038453,3.537358305007977,2.0422947696165137,Protein Synthesis
A0A8J5L1H1,Aminopeptidase OS=Zingiber officinale OX=94328 GN=ZIOFF_041146 PE=3 SV=1,94.2,0.0,1.951225977468522,0.0,0.6504086591561741,1.1265408433412418,0.6504086591561741,Other
A0A8J5L138,14-3-3 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_032277 PE=3 SV=1,29.0,6.406440382941688,2.9268389662027836,7.703819989534276,5.679033112892917,2.470167590813861,1.426151923499872,Other
A0A8J5L0Z8,glycerophosphodiester phosphodiesterase OS=Zingiber officinale OX=94328 GN=ZIOFF_040410 PE=3 SV=1,58.3,0.0,2.9268389662027836,5.777864992150707,2.9015679861178305,2.8890153917392016,1.6679738141136002,Lipid Metabolism
A0A8J5L0T7,Large ribosomal subunit protein uL15/eL18 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_045106 PE=3 SV=1,16.4,9.609660574412533,13.658581842279656,17.33359497645212,13.53394579771477,3.8634752839194193,2.2305784951783427,Protein Synthesis
A0A8J5L0R6,"Formate dehydrogenase, mitochondrial OS=Zingiber officinale OX=94328 GN=ZIOFF_040180 PE=3 SV=1",53.3,10.677400638236147,13.658581842279656,15.407639979068552,13.247874153194786,2.391715212937093,1.3808574220141538,Other
A0A8J5KZS3,Monocopper oxidase-like protein SKU5 OS=Zingiber officinale OX=94328 GN=ZIOFF_038878 PE=3 SV=1,74.7,5.3387003191180735,2.9268389662027836,0.0,2.755179761773619,2.6734865692923906,1.543538190455811,Other
A0A8J5KZG2,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_043255 PE=3 SV=1,12.6,6.406440382941688,4.878064943671306,3.851909994767138,5.045471773793377,1.285466903932359,0.7421646630197023,Other
A0A8J5KZ31,TRASH domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_042098 PE=3 SV=1,18.5,13.880620829706992,14.634194831013914,16.370617477760334,14.961811046160413,1.2769182100469112,0.7372290723037194,Other
A0A8J5KYY3,peroxidase OS=Zingiber officinale OX=94328 GN=ZIOFF_041627 PE=3 SV=1,41.0,16.01610095735422,14.634194831013914,15.407639979068552,15.352645255812229,0.6925925571313526,0.3998684992985177,Antioxidant
A0A8J5KYW8,60S ribosomal protein L7a OS=Zingiber officinale OX=94328 GN=ZIOFF_041914 PE=3 SV=1,31.4,51.251523063533504,48.780649436713055,47.18589743589743,49.07268997871466,2.0484857077002636,1.1826937747718482,Protein Synthesis
A0A8J5KY37,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_035904 PE=3 SV=1,28.3,8.541920510588918,5.853677932405567,5.777864992150707,6.724487811715064,1.5743992859752725,0.9089798515697782,Other
A0A8J5KY20,60S ribosomal protein L35 OS=Zingiber officinale OX=94328 GN=ZIOFF_042592 PE=3 SV=1,18.5,0.0,11.707355864811134,0.0,3.9024519549370447,6.759245060047452,3.902451954937045,Protein Synthesis
A0A8J5KXX3,Enoyl reductase (ER) domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_048762 PE=3 SV=1,39.7,7.4741804467653035,7.804903909874088,8.66679748822606,7.98196061495515,0.6157074463625344,0.3554788598994663,Antioxidant
A0A8J5KXW5,Nucleolar protein 56 OS=Zingiber officinale OX=94328 GN=ZIOFF_045061 PE=3 SV=1,64.6,6.406440382941688,8.78051689860835,0.0,5.0623190938500136,4.541956162440233,2.622299613032348,Other
A0A8J5KX55,"Triosephosphate isomerase, cytosolic OS=Zingiber officinale OX=94328 GN=ZIOFF_048959 PE=3 SV=1",31.6,0.0,1.951225977468522,2.8889324960753533,1.6133861578479582,1.4737993586343374,0.8508984564390326,Other
A0A8J5KVI7,Ribosomal protein OS=Zingiber officinale OX=94328 GN=ZIOFF_040826 PE=3 SV=1,26.6,33.09994197853206,34.14645460569914,43.333987441130304,36.860128008453835,5.630891504481827,3.2509967258901598,Protein Synthesis
A0A8J5KVC4,KH type-2 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_040623 PE=3 SV=1,26.0,76.87728459530027,64.39045725646123,68.3714024071167,69.8797147529594,6.378594582426493,3.682683299215425,Other
A0A8J5KVB3,Ribosomal protein eL8/eL30/eS12/Gadd45 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_049542 PE=3 SV=1,43.1,55.522483318827966,50.73187541418157,50.074829931972786,52.10972955499411,2.9737339122464146,1.7168860747337866,Protein Synthesis
A0A8J5KV68,KH type-2 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_049415 PE=3 SV=1,26.0,0.0,66.34168323392976,69.33437990580848,45.225354379912744,39.19487935220605,22.62917414485107,Other
A0A8J5KUJ1,Tr-type G domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_039740 PE=4 SV=1,93.9,6.406440382941688,5.853677932405567,2.8889324960753533,5.049683603807536,1.8915656461923456,1.0920959350189992,Other
A0A8J5KTU7,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_050769 PE=3 SV=1,69.8,9.609660574412533,8.78051689860835,5.777864992150707,8.056014155057197,2.016021457008872,1.1639505308961338,Other
A0A8J5KTM6,Proteasome subunit beta OS=Zingiber officinale OX=94328 GN=ZIOFF_047373 PE=3 SV=1,23.4,16.01610095735422,7.804903909874088,9.629774986917845,11.150259951382049,4.311594268192207,2.489300111377218,Other
A0A8J5KTL3,Sucrose synthase OS=Zingiber officinale OX=94328 GN=ZIOFF_039373 PE=3 SV=1,92.7,0.0,37.07329357190192,31.778257456828882,22.95051700957693,20.051284874544628,11.576614719916213,Other
A0A8J5KQW5,RNA helicase OS=Zingiber officinale OX=94328 GN=ZIOFF_043906 PE=4 SV=1,143.9,3.203220191470844,1.951225977468522,1.925954997383569,2.3601337221076446,0.7302436249130092,0.421606353417534,Other
A0A8J5KQK8,Guanosine nucleotide diphosphate dissociation inhibitor OS=Zingiber officinale OX=94328 GN=ZIOFF_047582 PE=3 SV=1,49.8,5.3387003191180735,6.829290921139828,8.66679748822606,6.944929576161321,1.6670593617677603,0.9624771712717022,Other
A0A8J5KP54,Proteasome subunit alpha type OS=Zingiber officinale OX=94328 GN=ZIOFF_054162 PE=3 SV=1,27.3,17.083841021177836,14.634194831013914,20.222527472527474,17.31352110823974,2.8012372507244105,1.6172950807697457,Other
