Accession,Description,MW_kDa,NormPSM_1,NormPSM_2,NormPSM_3,Mean,SD,SEM,Functional_Category
A0A0D3EBU0,"glucan endo-1,3-beta-D-glucosidase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",55.1,9.354702447509007,3.9003367003367004,0.0,4.418346382615236,4.698815275530469,2.7128622641998423,Other
A0A0D3EBG9,FAS1 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,44.7,12.862715865324887,7.800673400673401,7.147562769946368,9.270317345314885,3.128199756876102,1.8060669717113396,Other
A0A0D3EBE4,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,6.1,0.0,1.9501683501683502,0.0,0.6500561167227834,1.1259302219347853,0.6500561167227834,Other
A0A0D3EBD1,glycerophosphodiester phosphodiesterase OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,84.2,30.402782954404277,19.5016835016835,19.65579761735251,23.18675469114676,6.249738851524962,3.6082884082928,Lipid Metabolism
A0A0D3E964,glycerophosphodiester phosphodiesterase OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,80.8,10.524040253447634,5.850505050505051,3.573781384973184,6.649442229641957,3.5433388275547912,2.045747625918812,Lipid Metabolism
A0A0D3E8Y0,Large ribosomal subunit protein uL6 alpha-beta domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,21.8,4.677351223754504,6.825589225589226,8.041008116189664,6.514649521844464,1.7032497019023078,0.9833716738904473,Protein Synthesis
A0A0D3E8T5,40S ribosomal protein S18 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,17.5,5.846689029693129,8.775757575757575,9.827898808676254,8.150115138042318,2.06302670146812,1.1910890214380048,Protein Synthesis
A0A0D3E873,"ATP synthase gamma chain, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",41.2,4.677351223754504,6.825589225589226,7.147562769946368,6.216834406430032,1.3429158920505992,0.7753328517744399,Other
A0A0D3E7C2,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,27.9,15.201391477202138,24.377104377104377,22.336133656082396,20.638209836796303,4.817741771559824,2.781524508696169,Other
A0A0D3E636,Proteasome subunit alpha type OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,30.4,18.709404895018015,15.601346801346802,16.082016232379328,16.797589309581383,1.6730331437306003,0.965926135896028,Other
A0A0D3E520,"Chlorophyll a-b binding protein, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",29.1,0.0,13.651178451178453,12.508234847406143,8.719804432861531,7.573164598162694,4.372368619366576,Other
A0A0D3E4K9,Serine/threonine-protein kinase BSK OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,54.2,7.016026835631756,4.875420875420875,8.041008116189664,6.644151942414098,1.6152256334282746,0.9325509542617982,Other
A0A0D3E3P0,60S ribosomal protein L13a OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,23.5,3.508013417815878,10.725925925925926,13.40168019364944,9.211873179130414,5.1176583862023755,2.9546814468944875,Protein Synthesis
A0A0D3E317,Peptidyl-prolyl cis-trans isomerase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,18.4,0.0,2.9252525252525254,2.680336038729888,1.8685295213274713,1.6228209853205773,0.9369361327214091,Other
A0A0D3E2W7,thioglucosidase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,15.9,9.354702447509007,7.800673400673401,8.934453462432959,8.696609770205123,0.8038524653514619,0.4641044372594109,Other
A0A0D3E2U4,alanine--glyoxylate transaminase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,44.1,18.709404895018015,17.55151515151515,20.549242963595805,18.936721003376324,1.5117365738348205,0.8728015178473363,Other
A0A0D3E2T7,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,66.8,7.016026835631756,3.9003367003367004,1.786890692486592,4.234418076151683,2.6305273188348743,1.5187356556399794,Other
A0A0D3E2S9,Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,28.9,3.508013417815878,2.9252525252525254,3.573781384973184,3.335682442680529,0.35696063398639566,0.206091318122145,Lipid Metabolism
A0A0D3E2R1,"Ferredoxin--NADP reductase, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",40.6,53.78953907317679,41.92861952861953,31.270587118515355,42.32958190677056,11.264829222212244,6.503752183819402,Antioxidant
A0A0D3E2H1,Subtilisin-like protease OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,80.0,5.846689029693129,2.9252525252525254,0.0,2.9239805183152185,2.9233447224001368,1.687793862411791,Other
A0A0D3E147,Large ribosomal subunit protein uL15/eL18 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,20.8,4.677351223754504,6.825589225589226,8.041008116189664,6.514649521844464,1.7032497019023078,0.9833716738904473,Protein Synthesis
A0A0D3E0X8,ATP citrate synthase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,65.7,4.677351223754504,7.800673400673401,7.147562769946368,6.541862464791424,1.6474040184353516,0.9511291535077215,Other
A0A0D3E051,"Photosystem I reaction center subunit II, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",22.6,14.032053671263512,9.75084175084175,9.827898808676254,11.203598076927172,2.4498173879679133,1.4144027284087006,Other
A0A0D3DZM3,Aquaporin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,30.5,36.249471984097404,28.27744107744108,32.164032464758655,32.230315175432374,3.986428757982715,2.301565716526586,Transport
A0A0D3DZ20,40S ribosomal protein S15 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,17.1,3.508013417815878,5.850505050505051,4.4672267312164795,4.608581733179136,1.1776258700196738,0.6799026130605259,Protein Synthesis
A0A0D3DYG2,UDP-glucuronate decarboxylase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,43.8,0.0,1.9501683501683502,0.0,0.6500561167227834,1.1259302219347853,0.6500561167227834,Other
A0A0D3DYA3,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,46.5,0.0,5.850505050505051,4.4672267312164795,3.43924392724051,3.057721998555297,1.7653766189729414,Other
A0A0D3DY01,Major facilitator superfamily (MFS) profile domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,57.4,5.846689029693129,2.9252525252525254,4.4672267312164795,4.413056095387378,1.461471400920706,0.8437809067345091,Other
A0A0D3DX42,H(+)-exporting diphosphatase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,130.2,3.508013417815878,5.850505050505051,9.827898808676254,6.395472425665727,3.1949929449679138,1.8446300368361803,Other
A0A0D3DWN4,Large ribosomal subunit protein uL6 N-terminal domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,26.2,8.18536464157038,11.701010101010102,10.721344154919551,10.202572965833346,1.8143272607468641,1.0475023323902783,Protein Synthesis
A0A0D3DW83,Fructose-bisphosphate aldolase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,42.8,30.402782954404277,21.451851851851853,18.762352271109215,23.538995692455114,6.094426444028625,3.5186187480163005,Other
A0A0D3DVS3,Senescence-associated protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,30.7,3.508013417815878,2.9252525252525254,0.0,2.144421981022801,1.8798435543937226,1.0853281821635987,Other
A0A0D3DVN9,NADP-dependent glyceraldehyde-3-phosphate dehydrogenase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,53.9,0.0,9.75084175084175,11.614789501162846,7.121877084001532,6.2377419956023665,3.60136202029646,Other
A0A0D3DV08,Peptidyl-prolyl cis-trans isomerase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,27.4,16.37072928314076,13.651178451178453,12.508234847406143,14.176714193908452,1.9841513750682684,1.145550330508631,Other
A0A0D3DUU2,Aquaporin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,30.6,21.048080506895268,18.526599326599328,17.868906924865918,19.14786225278684,1.6781721853730123,0.9688931629716513,Transport
A0A0D3DUS8,Remorin C-terminal domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,20.8,16.37072928314076,10.725925925925926,9.827898808676254,12.30818467258098,3.546803449645917,2.0477479264157634,Other
A0A0D3DUP5,transketolase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,79.6,17.54006708907939,17.55151515151515,14.295125539892735,16.46223592682909,1.8767813768281503,1.083560233121809,Other
A0A0D3DUK1,60S ribosomal protein L37a OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,10.2,0.0,2.9252525252525254,4.4672267312164795,2.464159752156335,2.269027010873806,1.310023355526524,Protein Synthesis
A0A0D3DTT5,Strictosidine synthase conserved region domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,41.4,9.354702447509007,4.875420875420875,8.041008116189664,7.423710479706515,2.30256012506033,1.32938370802888,Other
A0A0D3DTQ3,EF-hand domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,16.8,4.677351223754504,3.9003367003367004,4.4672267312164795,4.348304885102562,0.40192623267573097,0.23205221862970546,Other
A0A0D3DT25,Glutathione reductase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,60.5,14.032053671263512,11.701010101010102,8.934453462432959,11.555839078235524,2.551898889387545,1.4733395107326062,Antioxidant
A0A0D3DSX5,fructose-bisphosphatase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,44.8,33.910796372220155,23.402020202020203,16.082016232379328,24.46494426887323,8.961791450241252,5.174092706218074,Other
A0A0D3DSU9,Histone H4 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,32.1,0.0,5.850505050505051,4.4672267312164795,3.43924392724051,3.057721998555297,1.7653766189729414,Other
A0A0D3DSS2,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,30.4,10.524040253447634,9.75084175084175,12.508234847406143,10.927705617231842,1.4223267791490535,0.8211807488173195,Other
A0A0D3DSM9,Fructose-bisphosphate aldolase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,38.4,14.032053671263512,8.775757575757575,0.0,7.602603749007028,7.089206583547946,4.092955329352274,Other
A0A0D3DSM2,monodehydroascorbate reductase (NADH) OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,46.4,9.354702447509007,4.875420875420875,7.147562769946368,7.1258953642920835,2.2397193926612595,1.2931025942622034,Antioxidant
A0A0D3DSG6,Proteasome subunit alpha type OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,27.3,15.201391477202138,14.626262626262626,11.614789501162846,13.814147868209204,1.9262856015706407,1.1121415106029096,Other
A0A0D3DRJ8,Peroxidase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,38.8,3.508013417815878,2.9252525252525254,3.573781384973184,3.335682442680529,0.35696063398639566,0.206091318122145,Antioxidant
A0A0D3DR81,60S ribosomal protein L34 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,13.8,3.508013417815878,2.9252525252525254,0.0,2.144421981022801,1.8798435543937226,1.0853281821635987,Protein Synthesis
A0A0D3DR12,Aminotransferase class I/classII large domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,52.8,8.18536464157038,12.676094276094277,11.614789501162846,10.825416139609167,2.3471250266114283,1.3551132659358158,Other
A0A0D3DR11,Large ribosomal subunit protein uL15/eL18 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,16.4,0.0,5.850505050505051,0.0,1.9501683501683502,3.3777906658043566,1.9501683501683507,Protein Synthesis
A0A0D3DQT9,Proteasome subunit beta OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,22.8,10.524040253447634,6.825589225589226,7.147562769946368,8.165730749661076,2.048690930217141,1.1828122600472113,Other
A0A0D3DQ74,Large ribosomal subunit protein uL6 N-terminal domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,26.1,0.0,12.676094276094277,9.827898808676254,7.5013310282568435,6.6506037133309786,3.839727844165165,Protein Synthesis
A0A0D3DPF1,Proteasome subunit beta OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,29.6,11.693378059386259,13.651178451178453,10.721344154919551,12.021966888494754,1.4923003098722765,0.8615799856165208,Other
A0A0D3DPE1,V-type proton ATPase subunit C OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,42.7,4.677351223754504,7.800673400673401,8.041008116189664,6.839677580205856,1.8764811876818022,1.0833869188373573,Other
A0A0D3DPA9,thioglucosidase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,62.8,21.048080506895268,17.55151515151515,16.97546157862262,18.525019079011013,2.203937080855205,1.2724436669087507,Other
A0A0D3DP74,Lactoylglutathione lyase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,31.8,26.894769536588395,17.55151515151515,11.614789501162846,18.687024729755464,7.70301784837978,4.4473394283345575,Antioxidant
A0A0D3DP73,"glucan endo-1,3-beta-D-glucosidase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",56.8,5.846689029693129,3.9003367003367004,0.0,3.24900857667661,2.97726626219195,1.7189254779257135,Other
A0A0D3DNR6,Peptidase A1 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,47.4,8.18536464157038,1.9501683501683502,0.0,3.3785109972462437,4.275531618052165,2.468479330611174,Other
A0A0D3DNC9,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,14.9,9.354702447509007,5.850505050505051,5.360672077459776,6.855293191824611,2.1783638483782304,1.2576789542541205,Other
A0A0D3DN01,60S ribosomal protein L31 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,13.8,0.0,1.9501683501683502,3.573781384973184,1.8413165783805114,1.7893755553436026,1.033096458558965,Protein Synthesis
A0A0D3DM78,Oligopeptide transporter 3 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,82.4,4.677351223754504,2.9252525252525254,1.786890692486592,3.1298314804978737,1.4560494264966946,0.8406505283412669,Transport
A0A0D3DLW1,thioglucosidase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,62.3,14.032053671263512,11.701010101010102,10.721344154919551,12.151469309064389,1.7007011786299457,0.9819002832931131,Other
A0A0D3DLV7,Cysteine synthase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,34.4,0.0,2.9252525252525254,3.573781384973184,2.166344636741903,1.90392600547604,1.0992321917787207,Other
A0A0D3DLJ2,"Photosystem I reaction center subunit XI, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",23.2,4.677351223754504,5.850505050505051,8.041008116189664,6.189621463483074,1.7072776220257648,0.9856971946579995,Other
A0A0D3DLG3,Cytochrome b561 and DOMON domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,41.7,12.862715865324887,6.825589225589226,8.041008116189664,9.243104402367926,3.1930394809623284,1.8435022038667033,Other
A0A0D3DLA8,Photosystem I reaction center subunit III OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,23.9,8.18536464157038,7.800673400673401,8.041008116189664,8.009015386144481,0.19433087450923092,0.11219698270975986,Other
A0A0D3DL12,Glutamine synthetase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,47.4,36.249471984097404,34.12794612794613,0.0,23.459139370681175,20.343884412750736,11.74554714206427,Other
A0A0D3DKI8,"50S ribosomal protein L21, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",22.0,0.0,3.9003367003367004,5.360672077459776,3.087002925932159,2.771341760222759,1.6000349112810612,Protein Synthesis
A0A0D3DKC4,"Fructose-1,6-bisphosphatase, cytosolic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",36.8,7.016026835631756,4.875420875420875,5.360672077459776,5.750706596170802,1.1223384799436367,0.647982423517334,Other
A0A0D3DKC2,Adenosylhomocysteinase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,53.2,14.032053671263512,15.601346801346802,15.18857088613603,14.940657119582113,0.813490109815027,0.46966873388480407,Other
A0A0D3DKC0,Serine hydroxymethyltransferase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,51.7,2.338675611877252,3.9003367003367004,3.573781384973184,3.270931232395712,0.8237020092176758,0.47556457675386077,Other
A0A0D3DK93,"Photosystem II 22 kDa protein, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",28.0,0.0,2.9252525252525254,1.786890692486592,1.5707144059130391,1.4745591626929104,0.8513371295167811,Other
A0A0D3DK64,Fungal lipase-type domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,54.8,5.846689029693129,3.9003367003367004,6.254117423703072,5.333714384577633,1.2579460097004582,0.7262754673265752,Lipid Metabolism
A0A0D3DK37,Cysteine protease OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,50.6,8.18536464157038,5.850505050505051,0.0,4.6786232306918105,4.216637146894934,2.4344765918347657,Other
A0A0D3DJP5,Ras-related protein Rab7 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,23.1,4.677351223754504,4.875420875420875,5.360672077459776,4.971148058878384,0.35157448359722604,0.20298162274506212,Exosome Marker
A0A0D3DJ65,"Oxygen-evolving enhancer protein 2, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",27.9,5.846689029693129,4.875420875420875,0.0,3.5740366350380017,3.1330725906562042,1.8088803036059977,Other
A0A0D3DIT7,Malate dehydrogenase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,35.8,16.37072928314076,9.75084175084175,12.508234847406143,12.876601960462885,3.3252817147661777,1.9198522931515931,Other
A0A0D3DIE9,Fructose-bisphosphate aldolase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,43.0,64.31357932662442,46.80404040404041,41.99193127343491,51.036517001366576,11.747314014820583,6.782314908711728,Other
A0A0D3DHW4,Phospholipase D OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,97.8,0.0,4.875420875420875,3.573781384973184,2.8164007534646864,2.5244110687169337,1.4574694100689927,Lipid Metabolism
A0A0D3DHS1,catalase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,51.7,0.0,14.626262626262626,15.18857088613603,9.938277837466218,8.611392014406535,4.971789497615007,Antioxidant
A0A0D3DHM0,V-type proton ATPase subunit H OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,51.2,0.0,2.9252525252525254,4.4672267312164795,2.464159752156335,2.269027010873806,1.310023355526524,Other
A0A0D3DGZ0,Xyloglucan endotransglucosylase/hydrolase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,31.6,7.016026835631756,4.875420875420875,5.360672077459776,5.750706596170802,1.1223384799436367,0.647982423517334,Other
A0A0D3DGP5,Nucleoside phosphorylase domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,38.5,33.910796372220155,28.27744107744108,25.016469694812287,29.068235714824507,4.499586523226119,2.5978374904266124,Other
A0A0D3DGE8,Phytocyanin domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,59.2,15.201391477202138,11.701010101010102,15.18857088613603,14.030324154782756,2.017255329083535,1.164662907270586,Other
A0A0D3DGC8,DDRGK domain-containing protein 1 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,69.3,8.18536464157038,8.775757575757575,6.254117423703072,7.738413213677009,1.3188978157102649,0.7614660089339309,Other
A0A0D3DG52,Plectin/eS10 N-terminal domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,19.8,3.508013417815878,3.9003367003367004,3.573781384973184,3.6607105010419208,0.2101116201387901,0.12130800044699885,Other
A0A0D3DG42,ascorbate ferrireductase (transmembrane) OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,25.4,0.0,1.9501683501683502,0.0,0.6500561167227834,1.1259302219347853,0.6500561167227834,Antioxidant
A0A0D3DFM5,Aquaporin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,30.5,8.18536464157038,9.75084175084175,7.147562769946368,8.361256387452833,1.3105223358627311,0.756630423389365,Transport
A0A0D3DF71,Tripeptidyl-peptidase 2 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,153.6,0.0,6.825589225589226,9.827898808676254,5.551162678088493,5.036369825293414,2.907749474371661,Other
A0A0D3DF59,Plasma membrane-associated cation-binding protein 1 OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,25.2,7.016026835631756,5.850505050505051,4.4672267312164795,5.777919539117762,1.2759494446937725,0.7366697553663031,Other
A0A0D3DEX5,Ribosomal protein L5 C-terminal domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,20.8,16.37072928314076,14.626262626262626,10.721344154919551,13.90611202144098,2.892723760050462,1.6701148415563607,Protein Synthesis
A0A0D3DDY5,Proteasome subunit alpha type OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,27.3,0.0,10.725925925925926,8.041008116189664,6.255644680705196,5.581398900785193,3.222422157823013,Other
A0A0D3DDR1,KOW domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,16.8,10.524040253447634,10.725925925925926,13.40168019364944,11.550548791007666,1.6063016710982025,0.927398702208293,Other
A0A0D3DDK7,ribulose-phosphate 3-epimerase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,30.3,2.338675611877252,3.9003367003367004,3.573781384973184,3.270931232395712,0.8237020092176758,0.47556457675386077,Other
A0A0D3DD94,40S ribosomal protein S11 N-terminal domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,43.0,8.18536464157038,9.75084175084175,8.934453462432959,8.956886618281697,0.7829796164487053,0.45205349232664993,Protein Synthesis
A0A0D3DBD3,"Chlorophyll a-b binding protein, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",28.7,5.846689029693129,7.800673400673401,0.0,4.549120810122177,4.058988647350936,2.3434581881856977,Other
A0A0D3DAW5,Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,49.6,0.0,4.875420875420875,0.0,1.6251402918069584,2.8148255548369634,1.6251402918069586,Other
A0A0D3DAG3,Ribulose bisphosphate carboxylase large chain OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,24.6,346.1239905578333,372.48215488215493,373.46015472969765,364.022100056562,15.507929057318051,8.953507015816196,Other
A0A0D3D9S6,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,24.8,0.0,2.9252525252525254,3.573781384973184,2.166344636741903,1.90392600547604,1.0992321917787207,Other
A0A0D3D9N2,60S ribosomal protein L3 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,44.6,10.524040253447634,31.202693602693603,36.63125919597513,26.119331017372122,13.77596281965988,7.9535558422769075,Protein Synthesis
